filename, totalwords, totalkwds, Tax, Legal, Fin, Sys, Idio, rm_totalwords, rm_totalkwds, rm_Tax, rm_Legal, rm_Fin, rm_Sys, rm_Idio, rate_totalwords, rate_totalkwds, rate_Tax, rate_Legal, rate_Fin, rate_Sys, rate_Idio, techindustry_totalwords, techindustry_totalkwds, techindustry_Tax, techindustry_Legal, techindustry_Fin, techindustry_Sys, techindustry_Idio, investment_totalwords, investment_totalkwds, investment_Tax, investment_Legal, investment_Fin, investment_Sys, investment_Idio, expansion_totalwords, expansion_totalkwds, expansion_Tax, expansion_Legal, expansion_Fin, expansion_Sys, expansion_Idio, purchsales_totalwords, purchsales_totalkwds, purchsales_Tax, purchsales_Legal, purchsales_Fin, purchsales_Sys, purchsales_Idio, rd_totalwords, rd_totalkwds, rd_Tax, rd_Legal, rd_Fin, rd_Sys, rd_Idio, image_totalwords, image_totalkwds, image_Tax, image_Legal, image_Fin, image_Sys, image_Idio, shares_totalwords, shares_totalkwds, shares_Tax, shares_Legal, shares_Fin, shares_Sys, shares_Idio, merge_totalwords, merge_totalkwds, merge_Tax, merge_Legal, merge_Fin, merge_Sys, merge_Idio, manage_totalwords, manage_totalkwds, manage_Tax, manage_Legal, manage_Fin, manage_Sys, manage_Idio, rule_totalwords, rule_totalkwds, rule_Tax, rule_Legal, rule_Fin, rule_Sys, rule_Idio, lawsuit_totalwords, lawsuit_totalkwds, lawsuit_Tax, lawsuit_Legal, lawsuit_Fin, lawsuit_Sys, lawsuit_Idio, else_totalwords, else_totalkwds, else_Tax, else_Legal, else_Fin, else_Sys, else_Idio, crisis_totalwords, crisis_totalkwds, crisis_Tax, crisis_Legal, crisis_Fin, crisis_Sys, crisis_Idio, other_totalwords, other_totalkwds, other_Tax, other_Legal, other_Fin, other_Sys, other_Idio, 
2012053428光燿科, 2928, 300, 8, 17, 7, 141, 127, 0, 0, 0, 0, 0, 0, 0, 422, 48, 4, 0, 0, 35, 9, 105, 17, 0, 0, 0, 1, 16, 52, 3, 0, 0, 0, 3, 0, 9, 1, 0, 0, 0, 0, 1, 148, 12, 0, 0, 0, 2, 10, 105, 9, 0, 0, 0, 2, 7, 94, 7, 0, 1, 1, 2, 3, 18, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 16, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 473, 46, 2, 8, 0, 19, 17, 226, 28, 0, 0, 0, 13, 15, 30, 0, 0, 0, 0, 0, 0, 1166, 128, 2, 8, 6, 64, 48, 
2006123402漢科, 10342, 70, 0, 2, 3, 30, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 16, 0, 0, 0, 1, 15, 338, 36, 0, 1, 3, 27, 5, 29, 1, 0, 0, 0, 0, 1, 19, 2, 0, 0, 0, 0, 2, 933, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 40, 1, 0, 0, 0, 0, 1, 164, 11, 0, 1, 0, 2, 8, 1420, 0, 0, 0, 0, 0, 0, 7064, 2, 0, 0, 0, 0, 2, 52, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2010082063世鎧, 894, 98, 3, 6, 5, 44, 40, 0, 0, 0, 0, 0, 0, 0, 162, 26, 0, 0, 1, 16, 9, 49, 10, 0, 0, 0, 4, 6, 74, 5, 0, 0, 0, 5, 0, 67, 11, 0, 0, 2, 5, 4, 116, 12, 0, 0, 0, 4, 8, 34, 5, 0, 0, 0, 1, 4, 35, 2, 0, 1, 0, 0, 1, 45, 1, 0, 0, 0, 1, 0, 10, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 95, 10, 0, 3, 0, 4, 3, 7, 0, 0, 0, 0, 0, 0, 28, 1, 0, 0, 1, 0, 0, 112, 14, 3, 2, 1, 4, 4, 
2009113169亞信, 2089, 221, 0, 12, 3, 69, 137, 0, 0, 0, 0, 0, 0, 0, 116, 20, 0, 0, 0, 18, 2, 37, 4, 0, 0, 0, 1, 3, 104, 4, 0, 0, 0, 4, 0, 9, 1, 0, 0, 0, 0, 1, 241, 19, 0, 0, 0, 8, 11, 13, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 37, 5, 0, 0, 0, 1, 4, 26, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 196, 20, 0, 7, 0, 8, 5, 1195, 147, 0, 5, 2, 29, 111, 30, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2009083587閎康, 3081, 226, 2, 8, 3, 117, 96, 0, 0, 0, 0, 0, 0, 0, 160, 25, 0, 0, 0, 21, 4, 61, 15, 0, 0, 0, 4, 11, 115, 15, 0, 1, 1, 13, 0, 10, 1, 0, 0, 0, 0, 1, 75, 9, 0, 0, 0, 2, 7, 129, 16, 0, 0, 0, 6, 10, 44, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 32, 3, 0, 1, 0, 0, 2, 35, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 96, 10, 0, 3, 0, 4, 3, 2160, 122, 0, 1, 1, 65, 55, 30, 1, 0, 0, 1, 0, 0, 61, 9, 2, 2, 0, 2, 3, 
2007116271同欣電, 1245, 102, 0, 6, 4, 57, 35, 0, 0, 0, 0, 0, 0, 0, 365, 42, 0, 0, 3, 35, 4, 46, 3, 0, 0, 0, 0, 3, 78, 7, 0, 1, 0, 6, 0, 27, 6, 0, 0, 0, 3, 3, 239, 16, 0, 0, 0, 2, 14, 68, 6, 0, 0, 0, 1, 5, 58, 1, 0, 0, 0, 0, 1, 64, 0, 0, 0, 0, 0, 0, 15, 2, 0, 0, 0, 0, 2, 58, 5, 0, 2, 0, 3, 0, 73, 0, 0, 0, 0, 0, 0, 112, 13, 0, 3, 0, 7, 3, 7, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2011104927F-泰鼎, 5022, 442, 67, 55, 16, 200, 104, 0, 0, 0, 0, 0, 0, 0, 252, 37, 0, 0, 1, 27, 9, 43, 4, 0, 0, 0, 1, 3, 301, 19, 0, 1, 1, 17, 0, 59, 11, 0, 0, 0, 7, 4, 116, 15, 0, 0, 0, 4, 11, 727, 35, 0, 0, 0, 6, 29, 56, 3, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 35, 4, 0, 0, 0, 1, 3, 22, 0, 0, 0, 0, 0, 0, 95, 14, 0, 4, 0, 8, 2, 594, 21, 0, 6, 0, 12, 3, 2601, 274, 66, 44, 13, 114, 37, 30, 1, 0, 0, 1, 0, 0, 91, 4, 1, 0, 0, 2, 1, 
2011084934太極, 1813, 198, 2, 10, 3, 118, 65, 0, 0, 0, 0, 0, 0, 0, 227, 50, 0, 0, 3, 38, 9, 92, 14, 0, 0, 0, 10, 4, 433, 12, 0, 1, 0, 11, 0, 166, 17, 0, 0, 0, 14, 3, 118, 13, 0, 0, 0, 4, 9, 74, 9, 0, 0, 0, 2, 7, 58, 3, 0, 1, 0, 0, 2, 32, 0, 0, 0, 0, 0, 0, 35, 4, 0, 0, 0, 1, 3, 10, 0, 0, 0, 0, 0, 0, 52, 2, 0, 1, 0, 1, 0, 111, 14, 0, 4, 0, 7, 3, 275, 48, 0, 1, 0, 28, 19, 30, 0, 0, 0, 0, 0, 0, 100, 12, 2, 2, 0, 2, 6, 
2012084162智擎, 3170, 276, 10, 59, 5, 110, 92, 0, 0, 0, 0, 0, 0, 0, 191, 25, 1, 0, 0, 18, 6, 183, 12, 0, 0, 0, 4, 8, 81, 7, 0, 1, 0, 6, 0, 20, 2, 0, 0, 0, 0, 2, 61, 5, 0, 0, 0, 1, 4, 298, 11, 0, 0, 1, 3, 7, 126, 1, 0, 0, 0, 0, 1, 37, 0, 0, 0, 0, 0, 0, 13, 2, 0, 0, 0, 0, 2, 10, 0, 0, 0, 0, 0, 0, 151, 8, 0, 2, 0, 3, 3, 1070, 152, 7, 49, 3, 58, 35, 829, 41, 0, 5, 0, 15, 21, 30, 1, 0, 0, 1, 0, 0, 70, 9, 2, 2, 0, 2, 3, 
2008113561昇陽科, 755, 79, 2, 13, 1, 37, 26, 0, 0, 0, 0, 0, 0, 0, 63, 12, 0, 0, 0, 9, 3, 40, 10, 0, 0, 0, 5, 5, 55, 4, 0, 0, 0, 4, 0, 39, 3, 0, 0, 0, 1, 2, 64, 5, 0, 0, 0, 2, 3, 37, 3, 0, 0, 0, 2, 1, 32, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 18, 0, 0, 0, 0, 0, 0, 46, 4, 2, 0, 0, 0, 2, 283, 36, 0, 13, 0, 14, 9, 7, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2005033290東浦, 388, 32, 0, 3, 1, 21, 7, 0, 0, 0, 0, 0, 0, 0, 86, 14, 0, 0, 0, 12, 2, 10, 1, 0, 0, 0, 0, 1, 65, 5, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 1, 0, 0, 0, 0, 1, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 100, 10, 0, 3, 0, 4, 3, 5, 0, 0, 0, 0, 0, 0, 32, 1, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 
2011093679新至陞, 3342, 267, 5, 22, 7, 115, 118, 0, 0, 0, 0, 0, 0, 0, 198, 37, 1, 0, 4, 27, 5, 76, 10, 0, 0, 0, 2, 8, 106, 6, 0, 2, 0, 4, 0, 65, 8, 0, 1, 0, 1, 6, 244, 29, 0, 0, 0, 4, 25, 80, 10, 0, 0, 0, 5, 5, 41, 3, 0, 1, 0, 0, 2, 37, 0, 0, 0, 0, 0, 0, 33, 4, 0, 1, 0, 0, 3, 25, 0, 0, 0, 0, 0, 0, 52, 2, 0, 1, 0, 1, 0, 281, 28, 0, 8, 1, 11, 8, 2041, 128, 4, 8, 1, 60, 55, 58, 2, 0, 0, 1, 0, 1, 5, 0, 0, 0, 0, 0, 0, 
2008112208台船, 2385, 169, 0, 18, 2, 91, 58, 0, 0, 0, 0, 0, 0, 0, 169, 28, 0, 0, 1, 23, 4, 130, 26, 0, 0, 0, 19, 7, 196, 10, 0, 0, 0, 10, 0, 15, 3, 0, 0, 0, 1, 2, 151, 21, 0, 1, 0, 6, 14, 243, 18, 0, 0, 0, 9, 9, 47, 3, 0, 0, 0, 0, 3, 38, 0, 0, 0, 0, 0, 0, 34, 5, 0, 0, 0, 1, 4, 86, 2, 0, 0, 0, 0, 2, 92, 2, 0, 1, 0, 0, 1, 938, 37, 0, 14, 0, 20, 3, 212, 13, 0, 2, 0, 2, 9, 29, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2010128271宇瞻, 1912, 144, 8, 23, 5, 44, 64, 0, 0, 0, 0, 0, 0, 0, 611, 16, 0, 0, 1, 12, 3, 91, 11, 0, 0, 0, 2, 9, 63, 7, 0, 0, 0, 7, 0, 10, 1, 0, 0, 0, 0, 1, 34, 3, 0, 0, 0, 0, 3, 224, 30, 0, 0, 0, 7, 23, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 36, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 65, 1, 0, 0, 0, 1, 0, 640, 66, 8, 22, 1, 13, 22, 7, 0, 0, 0, 0, 0, 0, 98, 8, 0, 1, 3, 2, 2, 5, 0, 0, 0, 0, 0, 0, 
2009036251定穎, 2636, 222, 15, 11, 14, 119, 63, 0, 0, 0, 0, 0, 0, 0, 579, 56, 0, 0, 5, 40, 11, 106, 16, 0, 0, 1, 1, 14, 527, 39, 0, 1, 6, 32, 0, 13, 2, 0, 0, 0, 0, 2, 95, 5, 0, 0, 0, 1, 4, 336, 14, 0, 0, 0, 4, 10, 63, 4, 0, 1, 0, 0, 3, 41, 0, 0, 0, 0, 0, 0, 12, 2, 0, 0, 0, 0, 2, 35, 0, 0, 0, 0, 0, 0, 318, 30, 3, 2, 2, 18, 5, 459, 54, 12, 7, 0, 23, 12, 17, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2004121785光洋科, 1030, 136, 0, 15, 7, 67, 47, 0, 0, 0, 0, 0, 0, 0, 131, 23, 0, 0, 1, 18, 4, 41, 3, 0, 0, 0, 0, 3, 245, 33, 0, 0, 4, 23, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 300, 46, 0, 1, 0, 22, 23, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 225, 31, 0, 14, 2, 4, 11, 5, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 
2012128429F-金麗, 5930, 672, 88, 88, 16, 324, 156, 0, 0, 0, 0, 0, 0, 0, 344, 58, 1, 1, 2, 42, 12, 95, 14, 0, 0, 0, 6, 8, 93, 4, 0, 0, 0, 4, 0, 9, 1, 0, 0, 0, 0, 1, 99, 11, 0, 0, 0, 2, 9, 75, 9, 0, 0, 0, 5, 4, 53, 1, 0, 0, 0, 0, 1, 83, 2, 0, 0, 0, 0, 2, 24, 2, 0, 0, 0, 0, 2, 39, 0, 0, 0, 0, 0, 0, 93, 9, 0, 3, 0, 6, 0, 273, 34, 0, 5, 0, 11, 18, 234, 14, 0, 4, 0, 2, 8, 30, 0, 0, 0, 0, 0, 0, 4386, 513, 87, 75, 14, 246, 91, 
2006026298崴強, 1406, 192, 6, 7, 5, 76, 98, 0, 0, 0, 0, 0, 0, 0, 184, 37, 0, 0, 4, 28, 5, 301, 47, 0, 1, 0, 10, 36, 111, 19, 0, 0, 0, 19, 0, 10, 1, 0, 0, 0, 0, 1, 254, 38, 0, 0, 0, 7, 31, 155, 15, 0, 0, 0, 3, 12, 18, 0, 0, 0, 0, 0, 0, 57, 3, 0, 0, 0, 2, 1, 94, 12, 0, 2, 0, 1, 9, 11, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 131, 19, 6, 4, 0, 6, 3, 5, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2007123373熱映, 1190, 153, 0, 5, 3, 92, 53, 0, 0, 0, 0, 0, 0, 0, 281, 50, 0, 0, 2, 43, 5, 89, 8, 0, 0, 0, 1, 7, 56, 4, 0, 1, 0, 3, 0, 9, 1, 0, 0, 0, 0, 1, 38, 5, 0, 0, 0, 0, 5, 46, 7, 0, 0, 0, 1, 6, 55, 3, 0, 1, 1, 1, 0, 18, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 97, 10, 0, 3, 0, 4, 3, 406, 64, 0, 0, 0, 39, 25, 30, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2009032636台驊, 2981, 252, 9, 10, 3, 157, 73, 0, 0, 0, 0, 0, 0, 0, 413, 56, 0, 1, 1, 47, 7, 1027, 66, 5, 5, 0, 27, 29, 72, 5, 0, 0, 0, 5, 0, 15, 2, 0, 0, 0, 0, 2, 51, 3, 0, 0, 1, 1, 1, 15, 1, 0, 0, 0, 1, 0, 23, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 14, 2, 0, 0, 0, 0, 2, 1123, 104, 4, 1, 1, 69, 29, 47, 1, 0, 1, 0, 0, 0, 110, 12, 0, 2, 0, 7, 3, 7, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2007011582信錦, 5881, 54, 0, 5, 2, 32, 15, 0, 0, 0, 0, 0, 0, 0, 299, 0, 0, 0, 0, 0, 0, 34, 4, 0, 0, 0, 1, 3, 130, 17, 0, 1, 1, 15, 0, 74, 7, 0, 0, 0, 2, 5, 1912, 1, 0, 0, 0, 1, 0, 47, 3, 0, 0, 0, 2, 1, 33, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 49, 7, 0, 0, 0, 4, 3, 16, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 110, 13, 0, 4, 0, 7, 2, 3034, 1, 0, 0, 0, 0, 1, 30, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2006063431長天, 1695, 175, 0, 8, 2, 81, 84, 0, 0, 0, 0, 0, 0, 0, 272, 42, 0, 0, 0, 33, 9, 349, 52, 0, 0, 0, 22, 30, 80, 5, 0, 0, 0, 5, 0, 34, 7, 0, 1, 0, 2, 4, 246, 27, 0, 0, 0, 4, 23, 108, 8, 0, 0, 0, 1, 7, 41, 1, 0, 0, 0, 1, 0, 127, 1, 0, 0, 0, 0, 1, 15, 2, 0, 0, 0, 0, 2, 32, 1, 0, 1, 0, 0, 0, 59, 1, 0, 1, 0, 0, 0, 296, 28, 0, 5, 2, 13, 8, 7, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2014036411晶炎, 1231, 117, 5, 5, 4, 55, 48, 0, 0, 0, 0, 0, 0, 0, 237, 38, 2, 0, 1, 27, 8, 41, 6, 0, 0, 0, 1, 5, 118, 7, 0, 0, 0, 5, 2, 17, 1, 0, 0, 0, 0, 1, 91, 8, 0, 0, 2, 2, 4, 103, 13, 0, 0, 0, 6, 7, 39, 1, 0, 0, 0, 0, 1, 156, 0, 0, 0, 0, 0, 0, 34, 6, 0, 0, 0, 1, 5, 18, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 98, 10, 0, 3, 0, 4, 3, 7, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 189, 26, 3, 2, 0, 9, 12, 
2011094966F-譜瑞, 5880, 726, 132, 72, 16, 403, 103, 0, 0, 0, 0, 0, 0, 0, 282, 52, 0, 0, 2, 44, 6, 110, 16, 0, 0, 0, 4, 12, 82, 3, 0, 0, 0, 3, 0, 30, 3, 0, 0, 0, 1, 2, 129, 19, 0, 0, 0, 8, 11, 108, 12, 0, 0, 0, 3, 9, 61, 1, 0, 0, 0, 1, 0, 26, 0, 0, 0, 0, 0, 0, 22, 2, 0, 0, 0, 0, 2, 63, 1, 0, 0, 0, 0, 1, 171, 13, 0, 2, 0, 10, 1, 120, 18, 0, 5, 0, 10, 3, 4640, 586, 132, 65, 14, 319, 56, 31, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2011108411F-福貞, 3412, 347, 72, 44, 27, 144, 60, 0, 0, 0, 0, 0, 0, 0, 186, 24, 0, 0, 1, 17, 6, 49, 6, 0, 0, 0, 3, 3, 133, 14, 0, 0, 1, 13, 0, 83, 15, 0, 0, 0, 8, 7, 88, 9, 0, 0, 2, 3, 4, 51, 7, 0, 0, 0, 3, 4, 58, 2, 0, 0, 0, 1, 1, 46, 0, 0, 0, 0, 0, 0, 25, 2, 0, 0, 0, 0, 2, 72, 1, 0, 0, 0, 0, 1, 54, 3, 0, 0, 0, 3, 0, 110, 13, 0, 3, 0, 7, 3, 2422, 250, 72, 41, 22, 86, 29, 30, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2007093498陽程, 4404, 396, 0, 17, 8, 109, 262, 0, 0, 0, 0, 0, 0, 0, 173, 40, 0, 0, 4, 27, 9, 46, 6, 0, 0, 0, 4, 2, 66, 11, 0, 0, 1, 10, 0, 9, 1, 0, 0, 0, 0, 1, 125, 15, 0, 0, 0, 2, 13, 2901, 204, 0, 13, 2, 30, 159, 52, 2, 0, 0, 0, 2, 0, 18, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 59, 0, 0, 0, 0, 0, 0, 55, 6, 0, 0, 0, 1, 5, 110, 13, 0, 4, 0, 6, 3, 746, 96, 0, 0, 0, 27, 69, 30, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2006103481群創, 1076, 150, 0, 4, 3, 97, 46, 0, 0, 0, 0, 0, 0, 0, 329, 75, 0, 0, 2, 61, 12, 147, 9, 0, 0, 0, 3, 6, 75, 14, 0, 0, 0, 13, 1, 111, 18, 0, 0, 0, 10, 8, 58, 8, 0, 0, 0, 1, 7, 42, 8, 0, 0, 0, 2, 6, 50, 3, 0, 1, 1, 0, 1, 37, 0, 0, 0, 0, 0, 0, 17, 2, 0, 0, 0, 0, 2, 19, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 111, 13, 0, 3, 0, 7, 3, 7, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2008013465祥業, 3028, 326, 0, 27, 2, 94, 203, 0, 0, 0, 0, 0, 0, 0, 518, 38, 0, 0, 2, 27, 9, 172, 30, 0, 0, 0, 4, 26, 113, 6, 0, 0, 0, 6, 0, 9, 1, 0, 0, 0, 0, 1, 65, 5, 0, 0, 0, 0, 5, 56, 5, 0, 0, 0, 3, 2, 25, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 40, 1, 0, 0, 0, 0, 1, 42, 1, 0, 0, 0, 0, 1, 298, 46, 0, 11, 0, 14, 21, 1610, 192, 0, 16, 0, 40, 136, 30, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2009033593力銘, 3823, 202, 3, 34, 5, 77, 83, 0, 0, 0, 0, 0, 0, 0, 313, 29, 3, 0, 0, 22, 4, 113, 5, 0, 0, 0, 1, 4, 86, 9, 0, 0, 2, 7, 0, 19, 2, 0, 0, 0, 0, 2, 312, 26, 0, 1, 0, 11, 14, 140, 3, 0, 0, 0, 1, 2, 44, 2, 0, 0, 0, 1, 1, 18, 0, 0, 0, 0, 0, 0, 19, 2, 0, 0, 0, 0, 2, 10, 0, 0, 0, 0, 0, 0, 110, 15, 0, 1, 1, 4, 9, 2597, 108, 0, 32, 1, 30, 45, 7, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2012014728雙美, 2416, 259, 3, 6, 2, 124, 124, 0, 0, 0, 0, 0, 0, 0, 137, 25, 0, 0, 1, 19, 5, 39, 8, 0, 0, 0, 0, 8, 72, 6, 0, 0, 0, 6, 0, 9, 1, 0, 0, 0, 0, 1, 428, 33, 0, 1, 0, 6, 26, 237, 6, 0, 0, 0, 3, 3, 49, 4, 0, 0, 1, 3, 0, 23, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 11, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 111, 13, 0, 3, 0, 7, 3, 1030, 138, 0, 0, 0, 71, 67, 30, 0, 0, 0, 0, 0, 0, 180, 24, 3, 2, 0, 9, 10, 
2012104164承業醫, 2550, 176, 1, 14, 8, 87, 66, 0, 0, 0, 0, 0, 0, 0, 210, 40, 0, 0, 3, 29, 8, 0, 0, 0, 0, 0, 0, 0, 121, 6, 0, 0, 0, 6, 0, 10, 1, 0, 0, 0, 0, 1, 111, 9, 0, 0, 0, 3, 6, 29, 3, 0, 0, 0, 0, 3, 54, 3, 0, 0, 1, 2, 0, 92, 1, 0, 0, 0, 0, 1, 39, 6, 0, 0, 0, 0, 6, 33, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 285, 33, 0, 8, 1, 13, 11, 7, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 1475, 73, 1, 6, 2, 34, 30, 
2005063299帛漢, 1088, 103, 2, 7, 4, 54, 36, 0, 0, 0, 0, 0, 0, 0, 224, 43, 2, 1, 3, 33, 4, 31, 4, 0, 0, 0, 0, 4, 107, 5, 0, 1, 0, 4, 0, 219, 18, 0, 0, 0, 5, 13, 101, 10, 0, 0, 0, 4, 6, 50, 3, 0, 1, 0, 0, 2, 52, 1, 0, 0, 0, 1, 0, 35, 0, 0, 0, 0, 0, 0, 37, 5, 0, 0, 0, 1, 4, 20, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 114, 13, 0, 4, 0, 6, 3, 5, 0, 0, 0, 0, 0, 0, 31, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2005051570力肯, 443, 37, 0, 2, 2, 19, 14, 0, 0, 0, 0, 0, 0, 0, 64, 12, 0, 0, 0, 11, 1, 18, 2, 0, 0, 0, 0, 2, 63, 5, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 6, 0, 0, 0, 2, 4, 40, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 95, 7, 0, 2, 0, 2, 3, 5, 0, 0, 0, 0, 0, 0, 31, 1, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 
2011044912F-聯德, 1229, 135, 0, 8, 3, 57, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 676, 89, 0, 0, 1, 36, 52, 51, 4, 0, 1, 0, 3, 0, 57, 3, 0, 0, 0, 2, 1, 74, 5, 0, 0, 0, 2, 3, 52, 11, 0, 0, 0, 4, 7, 50, 1, 0, 0, 1, 0, 0, 18, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 22, 0, 0, 0, 0, 0, 0, 61, 3, 0, 2, 0, 1, 0, 123, 17, 0, 5, 0, 9, 3, 0, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2010053638F-IML, 3689, 336, 33, 54, 15, 142, 92, 0, 0, 0, 0, 0, 0, 0, 348, 56, 0, 0, 3, 43, 10, 148, 14, 0, 0, 0, 6, 8, 121, 6, 0, 0, 1, 5, 0, 33, 3, 0, 0, 0, 1, 2, 255, 21, 0, 0, 0, 7, 14, 175, 12, 0, 0, 0, 4, 8, 62, 3, 0, 0, 0, 2, 1, 31, 0, 0, 0, 0, 0, 0, 142, 14, 0, 0, 0, 1, 13, 74, 1, 0, 0, 0, 0, 1, 169, 16, 1, 3, 0, 11, 1, 122, 16, 0, 3, 0, 10, 3, 1974, 173, 32, 48, 10, 52, 31, 30, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
